,antigen_presentation_loss,ifn_gamma_signaling,tgfb_exclusion,wnt_beta_catenin,immune_checkpoints,myeloid_suppression
ACH-000338,0.6856111481269552,1.0719561879408306,-0.021631581027017316,-0.5036390914611125,1.2032084272265615,0.4833184010296891
ACH-001959,-1.4074339238081133,-0.03978543153051933,0.2017169056022535,0.3695949937919142,-0.3778149690294503,-0.5122979549109246
ACH-001414,-0.4378481353393928,-0.2540197164065063,-0.18058952039451928,0.26413393529857276,-0.31880228708842284,-0.010580892510701462
ACH-001227,-1.0735154359479717,-0.4920157729976633,-0.562597386627005,-0.6179042673121293,-0.2847832835685989,-0.35373566589016564
ACH-000871,-0.9657327454383264,-0.3672633965737762,-0.14054523324730803,0.1296062714179807,-0.3535205607994078,-0.1686687484294618
ACH-001403,-0.3500177049201979,0.1479575652698416,0.311532070605311,-0.01850003191867562,0.19900240980139136,0.3884776783666426
ACH-000805,-0.5459732165698999,-0.2606913699204591,-0.04510839792814108,0.3512605983890459,0.08779903745768591,0.09380118721757857
ACH-001142,0.9092177470911551,0.9887413514790138,0.7623489999224057,0.4903448029905945,0.4340643272251394,0.36817102157397336
ACH-001554,-1.0661431901772092,-0.8595929286908945,-0.4593349107229485,0.07468944536946229,-0.4612130141726527,-0.41599400193702657
ACH-001667,-0.11370826636766149,-0.07180154459296274,-0.5336468506181861,-0.11523334213556943,-0.0835819788082457,-0.1270246580864757
ACH-000847,-0.5408920205721051,-0.7764802381625362,0.3147035965236174,0.4458162912370686,-0.4250207207122463,-0.06442807815095512
ACH-001447,-0.5169095534415971,-0.3203076196404266,-0.5743966572580703,-0.8339423383055887,-0.14478042872048938,-0.18248705899480946
ACH-001537,-0.3854339244359558,-0.19083209708540833,-0.23790574987500987,0.3261835974845694,-0.40399740790396427,-0.3101097375440656
ACH-001207,0.041287369886578135,0.1135066857846097,1.0422542552333465,0.12476756928232169,0.02172375533570697,0.17350834579857324
ACH-001854,0.4375508217841386,0.12454533225188562,0.341202073096482,-0.22269140079921096,-0.02387406084110666,-0.20479503599737478
ACH-000832,1.0931937848876145,1.158787156925149,-0.4249054685135756,-0.06277188000061125,0.5172227862555984,0.41643939057645873
ACH-001975,-0.38321950956192424,-0.2344710346255598,-0.5730523704703016,0.33814985081773413,-0.3122825492905937,-0.5890100937215709
ACH-000428,0.5183040977838992,0.1048271507897027,0.41749382526511286,0.19698439538970555,0.21126084022307898,0.10032091114468371
ACH-001382,-0.06904806858308893,0.25967900191119964,-0.4655190220722534,-0.35606118665008984,0.05423788063340481,-0.33191720694260024
ACH-001302,-1.8083043813404946,-0.855623382512599,-0.5128409901322956,-0.3686312097315591,-0.49811137072364414,-0.43497099683588997
ACH-000690,-0.1506525325643262,-0.5680848236693746,-0.20117397580800775,0.3952328648208763,-0.3267853672889827,-0.24138253747401528
ACH-001134,-0.03573815023996744,-0.8399793954806124,-0.5592187866332821,-1.327787352298953,0.6798487969419109,-0.13233150003067373
ACH-000914,0.41480364517712826,0.022979275333005502,-0.29812072358117636,-0.31482903164687365,-0.40249694950111053,-0.5477704893647924
ACH-000858,-0.32964593911903517,-0.8018369892825418,-0.36734318061986393,-0.39347690641285116,-0.1894961268006752,-0.39672506892283277
ACH-001421,-1.2399131171841826,-0.6310218551808559,-0.2054070772579423,-0.6328187978934849,-0.3451145302777696,0.1044597743630572
ACH-002796,-1.2409856413298097,-0.08856257456306943,0.591868608041871,0.06386280044173384,-0.5233791497901379,-0.12763008103459234
ACH-003183,0.1939187241784121,0.44369595638017223,0.8697434000503047,-0.44199584206797404,0.7471456257658642,0.8339582036726884
ACH-002716,0.07152365335667596,0.11245472399372147,0.11060248787622286,-0.549639511855564,-0.0642792805910642,-0.054530524123939966
ACH-003100,-1.1991103481964032,-1.2448520635945035,-0.6816318941415637,-0.7034371086401953,-0.6138307771151494,-0.5012677973741023
ACH-000544,-0.4454733743956692,-0.8072882870062962,-0.9119798366618584,-0.5079587143522655,-0.2968677357329966,-0.42717391160976864
ACH-000725,-0.4200817771258217,-0.11456769507581294,-0.2845200217911869,-0.40212831958909556,-0.22825591073516796,-0.43255007409603885
ACH-000566,0.5517321899190054,0.5242508784040864,0.41007024512620616,0.3514393406522177,0.0016345011551890387,0.0785620564360422
ACH-000760,0.20001879635589442,-0.004363588291942129,0.22451590282462128,0.5964078798604172,0.15134145780702468,0.2964388804761453
ACH-001745,-2.10649835185645,-0.9699682119923398,-0.39109766021129017,-0.2784753066314448,-0.45517806042319187,-0.6394171560572169
ACH-000787,0.6555396377980842,0.4730470170157372,0.6444258687736294,0.82246714521049,0.33043433697135566,0.3332289435321832
ACH-001598,-0.38557420115092983,-0.7814754163510407,0.16131480070019544,0.341554356490246,0.140194935021785,0.06270205621285312
ACH-000749,-0.4306495565209352,-0.6048092520025323,-0.0341558363980111,0.4517501192672474,-0.4719785748161644,-0.26638643472951073
ACH-001691,0.7601182661730431,0.6467674995161229,0.7100796676253373,0.10341970503522639,0.8031735157384515,0.8235514493556358
ACH-001328,0.036338513184755776,0.01113596581310367,-0.4842948758598105,-0.6755761929631597,0.0742514081704314,-0.12589239274174882
ACH-001704,0.7674648226930175,0.28333974966597086,0.067957168467561,-0.3994642755065755,-0.2192894493376496,0.4929979940150367
ACH-001502,-1.1744421829143898,-1.2230955855291845,-0.5726757795405293,-0.3194175965992173,-0.525362715056574,0.09892143805616922
ACH-002844,-0.03276649912205442,0.5330621367728547,1.0554609157812391,-0.14486284649885328,-0.03600443342765442,0.1615920749581474
ACH-001068,0.25539217377989637,0.39208639521233113,-0.94368382506909,-1.1738746345488154,0.04662160364090801,0.8966273813838873
ACH-000358,-1.1863226482843536,-0.5532515709847128,-0.12955947886426192,0.3765283270054862,0.2817278039394276,-0.19483418605489614
