gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
SGK1,Lymphoid,-0.1221768635754045,-0.3099909361299158,0.09217680249711235,0.885,0.616,91,1960.0,1.0,False,0.6811132075471698
CCND2,Lymphoid,-0.7323029571686276,-0.8268737878087467,-0.6409201572977763,1.0,1.0,91,1449.0,1.0,True,0.0
YPEL5,Lymphoid,-0.11310355378632225,-0.3132780451456391,0.08253531771096045,0.8635,0.566,91,2071.0,1.0,False,0.6811132075471698
DNAJC15,Lymphoid,-0.1166244727624382,-0.3434107449899791,0.07869852002844646,0.86,0.593,91,2432.0,1.0,False,0.6811132075471698
DUSP4,Lymphoid,-0.2113922322058961,-0.3979986967273976,-0.003222389334774034,0.976,0.879,91,2307.0,1.0,False,0.4705714285714286
TWIST1,Lymphoid,-0.34433222744091274,-0.5296390351772209,-0.1738303815746724,1.0,0.995,91,2004.0,1.0,True,0.03724137931034486
PARD6B,Lymphoid,-0.026979529385507073,-0.25429449624775136,0.16923963723654034,0.6045,0.3795,91,2299.0,1.0,False,0.6811132075471698
ZNFX1,Lymphoid,-0.17407317312948092,-0.359597562308171,0.013050563909453139,0.966,0.7795,91,2192.0,1.0,False,0.580829268292683
SNAI1,Lymphoid,0.20900856022787895,0.00026383325940382285,0.3943175194598303,0.0245,0.8555,91,2376.0,1.0,False,0.484457142857143
SOX9,Lymphoid,-0.0471406384853742,-0.254737836338013,0.1478376516137001,0.676,0.381,91,2250.0,1.0,False,0.6811132075471698
PAX8,Lymphoid,-0.19990120255267232,-0.39066965019380917,-0.005570669324458988,0.975,0.845,91,2371.0,1.0,False,0.484457142857143
FOXA2,Lymphoid,0.02818963736393465,-0.1776721124944607,0.23661474837394691,0.3865,0.363,91,2243.0,1.0,False,0.6811132075471698
SMARCA4,Lymphoid,-0.3019312918886169,-0.5035987082156019,-0.12180288860206234,0.9955,0.972,91,1779.0,1.0,False,0.15915789473684225
PPAT,Lymphoid,-0.046426079115244046,-0.2523310631820342,0.14924429761519753,0.668,0.388,91,2225.0,1.0,False,0.6811132075471698
FOXA1,Lymphoid,0.21129579175865154,0.02124616546586644,0.40705713439989033,0.0195,0.862,91,2308.0,1.0,False,0.484457142857143
PPARG,Lymphoid,0.16945558503424962,-0.029689649974740107,0.3622936942659465,0.0525,0.755,91,2304.0,1.0,False,0.6153488372093023
BTBD3,Lymphoid,-0.14507185481719542,-0.3452688380291036,0.05716937991340454,0.916,0.691,91,2155.0,1.0,False,0.6811132075471698
BTG1,Lymphoid,-0.1046322612537598,-0.31430501170173125,0.09457143130408396,0.8455,0.547,91,1993.0,1.0,False,0.6811132075471698
KRAS,Lymphoid,-0.08467953963770225,-0.27039135868333775,0.12077396532158446,0.801,0.4635,91,2259.0,1.0,False,0.6811132075471698
DOCK2,Lymphoid,-0.2711418467705168,-0.4606014383628938,-0.08069936481931433,0.995,0.9525,91,1824.0,1.0,False,0.24428571428571422
MDM2,Lymphoid,-0.5669805037101654,-0.6949733209917413,-0.4181057302427096,1.0,1.0,91,1560.0,1.0,True,0.0
SP110,Lymphoid,-0.32969452499572693,-0.5111379535292488,-0.1488771396958397,0.9995,0.9875,91,2153.0,1.0,False,0.08181818181818153
DOCK10,Lymphoid,-0.17208109305442498,-0.38634810252549356,0.014688156354644821,0.956,0.7715,91,1944.0,1.0,False,0.5914285714285714
TNS3,Lymphoid,-0.006253918140434606,-0.2132828152023069,0.18532843047412206,0.522,0.337,91,1997.0,1.0,False,0.6811132075471698
RAC1,Lymphoid,-0.09061513998471349,-0.2847156980331191,0.11395444781150554,0.804,0.513,91,2383.0,1.0,False,0.6811132075471698
MYC,Lymphoid,-0.2443662884240827,-0.42095668371178085,-0.028024075622379296,0.9865,0.915,91,2118.0,1.0,False,0.3599999999999999
PIM1,Lymphoid,-0.07840316103910253,-0.29028302818938445,0.12360118945437404,0.765,0.456,91,2102.0,1.0,False,0.6811132075471698
TFAP2A,Lymphoid,0.20907698915496908,0.0003299207505307322,0.39436979507483594,0.0245,0.8555,91,2376.0,1.0,False,0.484457142857143
IRF4,Lymphoid,-0.689248396655272,-0.8007879059368561,-0.584171709388358,1.0,1.0,91,1439.0,1.0,True,0.0
YAP1,Lymphoid,-0.15969938711211493,-0.3654834571287098,0.036803438874029926,0.934,0.718,91,2299.0,1.0,False,0.6693626373626375
BCAR3,Lymphoid,0.09779005432784094,-0.09887495551332265,0.2920481390242442,0.166,0.516,91,2129.0,1.0,False,0.6811132075471698
ARHGAP29,Lymphoid,-0.09057680547813746,-0.28810466589247724,0.1160569331939032,0.795,0.508,91,2126.0,1.0,False,0.6811132075471698
ACTR1A,Lymphoid,-0.2449590867510946,-0.45472838673823013,-0.05202887888950625,0.9885,0.932,91,1999.0,1.0,False,0.30599999999999977
ATIC,Lymphoid,-0.01002197199524596,-0.19180483004361765,0.20696731813952773,0.543,0.3175,91,2369.0,1.0,False,0.685
ITGAV,Lymphoid,0.0626517388701141,-0.1297167656285238,0.28882722906675706,0.2935,0.4135,91,2168.0,1.0,False,0.6811132075471698
PPCDC,Lymphoid,-0.03700902168191858,-0.21481910925094216,0.18277505161677454,0.6375,0.356,91,2473.0,1.0,False,0.6811132075471698
SINHCAF,Lymphoid,-0.08871300371137958,-0.29000298249499196,0.12034894480068337,0.7955,0.49,91,2171.0,1.0,False,0.6811132075471698
IGF1R,Lymphoid,-0.37439849052528396,-0.5416465075610846,-0.1744333639627112,1.0,0.998,91,2091.0,1.0,True,0.015428571428571443
ERBB2,Lymphoid,0.08352862747090206,-0.13126792050681496,0.2843291730248334,0.23,0.486,91,2032.0,1.0,False,0.6811132075471698
DUSP10,Lymphoid,-0.24101762285721917,-0.41154837063683697,-0.025977804298221996,0.9875,0.917,91,2239.0,1.0,False,0.3585599999999998
PHLDB2,Lymphoid,-0.07689173522783488,-0.2883189192934028,0.1225351949312401,0.776,0.446,91,2234.0,1.0,False,0.6811132075471698
MYO10,Lymphoid,-0.013972486901189352,-0.21020305865281802,0.18770223515976725,0.5445,0.315,91,2029.0,1.0,False,0.685
RNF217,Lymphoid,0.07416361332717514,-0.13436390160724615,0.2710226476806994,0.242,0.461,91,2392.0,1.0,False,0.6811132075471698
EGFR,Lymphoid,0.2616193874732917,0.0671299146321076,0.442576445847924,0.005,0.9435,91,2530.0,1.0,False,0.2653043478260869
IGFBP3,Lymphoid,-0.13680031715454724,-0.330779082119117,0.07245174677044308,0.9105,0.6455,91,2056.0,1.0,False,0.6811132075471698
MSN,Lymphoid,-0.19188189898557428,-0.36878597845479494,0.022265725536216197,0.96,0.797,91,2082.0,1.0,False,0.5746153846153846
DOCK5,Lymphoid,0.01787721660859487,-0.1955491668553893,0.2104979236269866,0.4325,0.3435,91,2967.0,1.0,False,0.6811132075471698
NFIB,Lymphoid,0.13749452158965036,-0.06626635492089411,0.32973351159586484,0.093,0.6505,91,2255.0,1.0,False,0.6811132075471698
CDKN2A,Lymphoid,-0.10596477440944341,-0.31385716782076933,0.09508549926006937,0.848,0.5455,91,2318.0,1.0,False,0.6811132075471698
MFSD14B,Lymphoid,0.028208273991178645,-0.16949765446200876,0.23884361804483656,0.4,0.3445,91,2129.0,1.0,False,0.6811132075471698
UGCG,Lymphoid,-0.11013551983074371,-0.30944410895439584,0.1022428592657072,0.852,0.565,91,2278.0,1.0,False,0.6811132075471698
PARD3,Lymphoid,-0.031447036650026655,-0.23571564463267025,0.16952286797454263,0.6085,0.3685,91,2139.0,1.0,False,0.6811132075471698
ZEB1,Lymphoid,-0.2606513545291823,-0.4420794946968909,-0.05296196456537294,0.9925,0.944,91,2023.0,1.0,False,0.2653043478260869
TCF7L2,Lymphoid,-0.17320749649353187,-0.37053397890998246,0.03325916138112839,0.9485,0.761,91,2184.0,1.0,False,0.6073411764705882
INA,Lymphoid,-0.07852304043111927,-0.2907625095024591,0.11665452769036855,0.7815,0.456,91,2432.0,1.01,False,0.6811132075471698
HMGA2,Lymphoid,-0.09102321745087702,-0.27441332212047215,0.122553778475474,0.7915,0.4935,91,2378.0,1.0,False,0.6811132075471698
EPS8,Lymphoid,-0.049373037040116585,-0.2627157281660477,0.15121327841946153,0.697,0.4035,91,2441.0,1.0,False,0.6811132075471698
SACS,Lymphoid,-0.05601786328986222,-0.25980454765892264,0.15089389122337749,0.689,0.4265,91,2401.0,1.0,False,0.6811132075471698
MBNL1,Lymphoid,-0.1245292515917526,-0.33489415176953136,0.07727432867943573,0.882,0.6005,91,2214.0,1.0,False,0.6811132075471698
CMIP,Lymphoid,-0.46340911079605673,-0.6013776576636283,-0.28060518135358553,1.0,1.0,91,2017.0,1.0,True,0.0
MSI2,Lymphoid,-0.2927359324114922,-0.4720808952297715,-0.0879144746085605,0.998,0.969,91,2126.0,1.0,False,0.17169230769230784
ADAMTS1,Lymphoid,0.017330464037055293,-0.19253552170067717,0.21249808128559788,0.429,0.351,91,2390.0,1.0,False,0.6811132075471698
DYRK1A,Lymphoid,-0.03223029492613558,-0.2428106103743231,0.16711727015900046,0.605,0.361,91,2339.0,1.0,False,0.6811132075471698
ZBTB7B,Lymphoid,-0.26758908982457236,-0.45492915935569517,-0.09076285707340226,0.9935,0.9595,91,1965.0,1.0,False,0.21336585365853647
SQSTM1,Lymphoid,-0.1336586022361663,-0.33247651245827714,0.06565574474306612,0.904,0.6325,91,2179.0,1.0,False,0.6811132075471698
TIPARP,Lymphoid,-0.4432672640017761,-0.5971107653497503,-0.2686515531100244,1.0,1.0,91,1867.0,1.0,True,0.0
RBM47,Lymphoid,0.11662237850826107,-0.08169128053619229,0.319174827655192,0.138,0.585,91,2070.0,1.0,False,0.6811132075471698
H2AZ1,Lymphoid,-0.1313084730065641,-0.3228298897357129,0.04951826521600755,0.904,0.6305,91,2523.0,1.0,False,0.6811132075471698
ANAPC10,Lymphoid,-0.18683681088624626,-0.3627264075101651,0.02588705689628812,0.956,0.7925,91,2059.0,1.0,False,0.5746153846153846
GPX8,Lymphoid,-0.07715194580010887,-0.287899809739598,0.12831669121186828,0.764,0.449,91,1852.0,1.0,False,0.6811132075471698
CITED2,Lymphoid,-0.4897295679702812,-0.6337799329519502,-0.3373149937681163,1.0,1.0,91,2083.0,1.0,True,0.0
