gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
JUNB,CNS/Brain,-0.1983864810605311,-0.40112192664837293,0.0237864833708068,0.959,0.821,82,1922.0,1.0,False,0.3118064516129033
BCL2L1,CNS/Brain,-0.3258643898743834,-0.5192251730652864,-0.14839289168396208,0.9985,0.9865,82,2118.0,1.0,False,0.05501886792452812
PIK3CD,CNS/Brain,-0.30553023497973486,-0.48730713113350005,-0.10923989912653648,0.9995,0.977,82,1899.0,1.0,False,0.08057142857142845
BCL2,CNS/Brain,-0.16456160083462476,-0.3751843067005809,0.04713164182329166,0.933,0.7535,82,2200.0,1.0,False,0.3803142857142858
ZNF217,CNS/Brain,-0.08622099675364384,-0.28636861881587494,0.13698499380363716,0.7765,0.4935,82,2380.0,1.0,False,0.6011208791208791
CEBPB,CNS/Brain,-0.21825733879944806,-0.4070767194703624,-7.054028887809594e-05,0.98,0.857,82,2176.0,1.0,False,0.27334513274336286
PPP1CA,CNS/Brain,-0.25391768832263184,-0.44318857738723905,-0.0413368799838954,0.9905,0.9265,82,2216.0,1.0,False,0.17838202247191012
ZNF596,CNS/Brain,-0.253293317429747,-0.4618613117226369,-0.039877656984585175,0.9865,0.92,82,2141.0,1.0,False,0.18900000000000003
RELA,CNS/Brain,-0.48647043427491515,-0.6420762820652426,-0.312053522544733,1.0,0.9995,82,2084.0,1.0,True,0.004499999999999504
RAPH1,CNS/Brain,-0.14873745273607403,-0.34412611337443805,0.06523034329071709,0.9145,0.685,82,2298.0,1.0,False,0.44541176470588234
DENND4A,CNS/Brain,-0.4315401009424263,-0.5954563259565901,-0.24455087286140698,1.0,1.0,82,2041.0,1.0,True,0.0
CCNE2,CNS/Brain,-0.3142350529313256,-0.4879568996159946,-0.09688052593608121,0.999,0.975,82,2170.0,1.0,False,0.08181818181818189
FOSL1,CNS/Brain,-0.3883001342304214,-0.5553280315664055,-0.1952848849206954,1.0,0.9995,82,1798.0,1.0,True,0.004499999999999504
DMRTA1,CNS/Brain,-0.2608500961252851,-0.4625230099642779,-0.050358306428928634,0.9895,0.9325,82,1840.0,1.0,False,0.16882758620689642
B3GNT5,CNS/Brain,-0.052749219427752486,-0.25728357814781644,0.17414522488885598,0.6815,0.4075,82,2346.0,1.0,False,0.623712918660287
RPS6KA3,CNS/Brain,-0.27885056576316014,-0.47300042889839217,-0.06751182452658139,0.993,0.949,82,2251.0,1.0,False,0.13944303797468366
TGIF1,CNS/Brain,-0.05333523477505897,-0.2574800091113692,0.17396521975362522,0.6835,0.41,82,2358.0,1.0,False,0.623712918660287
JUN,CNS/Brain,-0.5248820873677297,-0.6876023776210607,-0.3696925372680828,1.0,1.0,82,1778.0,1.0,True,0.0
BET1L,CNS/Brain,-0.22155087848829824,-0.41348151580349235,0.006920325687506335,0.9715,0.87,82,2365.0,1.0,False,0.252972972972973
GLIPR1L2,CNS/Brain,-0.19786931979197653,-0.40105670548253697,0.023856318312948765,0.959,0.8195,82,1935.0,1.0,False,0.31190399999999996
FAM83H,CNS/Brain,-0.13630900178758731,-0.34363613667767545,0.08034326239002287,0.8875,0.6425,82,2294.0,1.0,False,0.4737423312883436
SOX2,CNS/Brain,-0.5516865706656147,-0.6987721869710153,-0.3995230666316268,1.0,1.0,82,1741.0,1.0,True,0.0
COPG1,CNS/Brain,-0.3257331720480202,-0.5190952374971474,-0.14826986384276597,0.9985,0.9865,82,2118.0,1.0,False,0.05501886792452812
EXT1,CNS/Brain,0.07813289007120916,-0.14685155866827454,0.28304159239541127,0.239,0.4785,82,1796.0,1.0,False,0.6056129032258065
SKA2,CNS/Brain,-0.1406733523802414,-0.3738554320905307,0.056749896821784995,0.8995,0.6685,82,2268.0,1.0,False,0.45033962264150945
ACTG1,CNS/Brain,-0.1753675825101756,-0.3852373399369109,0.02263100501798987,0.953,0.767,82,2303.0,1.0,False,0.36469565217391303
EFNA5,CNS/Brain,-0.2839889746160692,-0.47959556884286186,-0.07809975523675933,0.998,0.955,82,1994.0,1.0,False,0.12789473684210537
SOCS3,CNS/Brain,-0.37644503709752364,-0.56246729159558,-0.18375379243755324,0.9995,0.9935,82,2155.0,1.0,True,0.035099999999999736
IFNE,CNS/Brain,-0.3123740230327432,-0.5001433119644887,-0.11106412874586935,0.998,0.9765,82,1992.0,1.0,False,0.08057142857142845
MAFF,CNS/Brain,-0.12186356170919876,-0.3350105416992722,0.08464599721550514,0.871,0.602,82,2223.0,1.0,False,0.49981395348837215
ZFP36L1,CNS/Brain,-0.48063587693640086,-0.6419810170132452,-0.32376885336023564,1.0,1.0,82,1961.0,1.0,True,0.0
IRS2,CNS/Brain,-0.36632629286152585,-0.5300866011733847,-0.15965916679212988,1.0,0.9935,82,1964.0,1.0,True,0.035099999999999736
RXRA,CNS/Brain,-0.11517337475130637,-0.3151560223917684,0.09366913358042117,0.8645,0.5675,82,2520.0,1.0,False,0.5307954545454545
UBE2H,CNS/Brain,-0.15515626827970252,-0.3605387902786172,0.05416595300174376,0.925,0.698,82,2282.0,1.0,False,0.43992000000000003
