gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
EXT1,Ovary/Fallopian Tube,0.04617294541810979,-0.20968584916900235,0.293984530537589,0.36,0.4725,56,2441.0,1.0,False,0.5569999999999999
SKA2,Ovary/Fallopian Tube,-0.17957172383217745,-0.4120025117107175,0.07945078748839252,0.918,0.752,56,2145.0,1.0,False,0.43367441860465117
ACTG1,Ovary/Fallopian Tube,-0.3150676057944164,-0.5429579257955446,-0.06439203992628184,0.9895,0.9515,56,1615.0,1.0,False,0.16368749999999996
EFNA5,Ovary/Fallopian Tube,-0.30736457217218094,-0.5224479903525436,-0.06559956738886252,0.993,0.9555,56,2389.0,1.0,False,0.15503225806451607
SOCS3,Ovary/Fallopian Tube,-0.42223454168158925,-0.6216423352885962,-0.20693306517577875,0.9985,0.995,56,2056.0,1.0,True,0.030000000000000027
IFNE,Ovary/Fallopian Tube,-0.10626473462893357,-0.3526577635809167,0.1439301928343919,0.7735,0.5795,56,2167.0,1.0,False,0.5368235294117647
MAFF,Ovary/Fallopian Tube,-0.11694886094117787,-0.37379690834132445,0.12777197961718678,0.8015,0.6095,56,2376.0,1.0,False,0.5210181818181818
ZFP36L1,Ovary/Fallopian Tube,-0.5346347587885409,-0.7213391925129944,-0.3302971206229924,1.0,1.0,56,1345.0,1.0,True,0.0
IRS2,Ovary/Fallopian Tube,-0.293145379370385,-0.5272010561539737,-0.05879952087741097,0.9885,0.9395,56,2088.0,1.0,False,0.18939130434782608
RXRA,Ovary/Fallopian Tube,-0.28710675988103773,-0.5310721142447989,-0.05409016573013897,0.9845,0.9385,56,2114.0,1.0,False,0.18977142857142856
UBE2H,Ovary/Fallopian Tube,-0.19504333758321335,-0.4305700906373979,0.06282783001296077,0.9295,0.7705,56,2276.0,1.0,False,0.41670000000000007
RHD,Ovary/Fallopian Tube,-0.2611365268379468,-0.48808682633180056,-0.02234867965267101,0.9775,0.8995,56,2188.0,1.0,False,0.2641445783132531
