gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
ELMO3,Lung,-0.21392106695194363,-0.38063620798950154,-0.04218948816063728,0.993,0.901,123,2520.0,1.0,False,0.15958208955223877
ESRP2,Lung,-0.23998476672474653,-0.40426776790780905,-0.082502214999572,0.995,0.9495,123,1935.0,1.0,False,0.09485217391304346
TRPS1,Lung,-0.3128607209212531,-0.4694356173250394,-0.15383779456304986,1.0,0.992,123,2192.0,1.0,True,0.021333333333333353
CCNE1,Lung,-0.3988775087917782,-0.5401073359197686,-0.2586503983026158,1.0,1.0,123,1876.0,1.0,True,0.0
CDK6,Lung,-0.4200758635289896,-0.563710519200918,-0.27259602740616323,1.0,0.9995,123,1875.0,1.0,True,0.0022040816326528182
GATA3,Lung,-0.25178390757027325,-0.41864289230597734,-0.07373605044599835,0.9965,0.9555,123,1899.0,1.0,False,0.08659459459459456
TWNK,Lung,-0.09077034810603166,-0.26214601100398255,0.09258037532880992,0.844,0.479,123,2285.0,1.0,False,0.5793230769230769
RAPGEFL1,Lung,-0.21283907356713117,-0.37413884888450233,-0.025083513463566742,0.9895,0.8885,123,2397.0,1.0,False,0.1720285714285715
RAPGEF2,Lung,-0.38470666654162033,-0.5367430005588596,-0.23557626548294502,1.0,0.9995,123,2010.0,1.0,True,0.0022040816326528182
CCND1,Lung,-0.6256297338466389,-0.7293785545250975,-0.515820438167788,1.0,1.0,123,1411.0,1.0,True,0.0
ATP5F1B,Lung,-0.43715805005913555,-0.5678830154916348,-0.2938533513971295,1.0,1.0,123,1930.0,1.0,True,0.0
KRT18,Lung,0.08196595279406516,-0.08627031439067118,0.26330306286481253,0.187,0.447,123,2287.0,1.0,False,0.6063350253807106
ELK3,Lung,-0.1633756143117199,-0.33807112995535626,0.005335468861072723,0.9685,0.7695,123,2361.0,1.0,False,0.3035853658536586
NEDD9,Lung,-0.399031536555754,-0.5432081753585831,-0.24653053282979132,1.0,1.0,123,2113.0,1.0,True,0.0
PTP4A1,Lung,-0.43154127504808537,-0.5769665823836949,-0.297188678721286,1.0,1.0,123,1796.0,1.0,True,0.0
CCND3,Lung,-0.5775780305132194,-0.6924502397184948,-0.4621194451380543,1.0,1.0,123,1852.0,1.0,True,0.0
BCL6,Lung,-0.22127378216760057,-0.39552421157895346,-0.05585618318412755,0.9915,0.9055,123,2303.0,1.0,False,0.15463636363636368
EVA1A,Lung,-0.34322159988064516,-0.49207144663277425,-0.18053522804403466,0.9995,0.9985,123,2245.0,1.0,True,0.005684210526315584
DOCK7,Lung,-0.06173429462128727,-0.2446302093960644,0.1063547178110229,0.749,0.384,123,2306.0,1.0,False,0.6586930693069306
AKT3,Lung,-0.28448828427056666,-0.4557050187722673,-0.12681815238697908,0.9995,0.9765,123,1859.0,1.0,False,0.05287499999999992
F3,Lung,-0.14503697807757227,-0.3200352119643019,0.02172475707956334,0.944,0.7095,123,2242.0,1.0,False,0.36544186046511634
TNFAIP3,Lung,-0.3441242812869256,-0.4905876463919163,-0.17281017273855448,0.9995,0.998,123,2041.0,1.0,True,0.006750000000000006
MYB,Lung,-0.38953058484752445,-0.5340563104918155,-0.2314656945868983,1.0,1.0,123,2059.0,1.0,True,0.0
SGK1,Lung,-0.19531779564491178,-0.36402074638289145,-0.022700891089262376,0.9845,0.861,123,2006.0,1.0,False,0.20706206896551727
CCND2,Lung,-0.4508313359202419,-0.5839303277395742,-0.29914060763215145,1.0,1.0,123,1719.0,1.0,True,0.0
YPEL5,Lung,-0.18919826074504595,-0.36019602090751984,-0.031300088251072944,0.986,0.847,123,2252.0,1.0,False,0.2248163265306123
DNAJC15,Lung,-0.35457226084698334,-0.5010657414777471,-0.191555462282114,1.0,0.9985,123,1705.0,1.0,True,0.005684210526315584
DUSP4,Lung,-0.22476160983814977,-0.37921556758604424,-0.04101881986194367,0.9945,0.922,123,1595.0,1.0,False,0.1326614173228346
TWIST1,Lung,-0.20580834455557295,-0.3560320467599914,-0.02401375978991216,0.9905,0.873,123,2408.0,1.0,False,0.19183216783216783
PARD6B,Lung,-0.3623972382805719,-0.5202912974978811,-0.20917091046418101,1.0,0.9995,123,1889.0,1.0,True,0.0022040816326528182
ZNFX1,Lung,-0.4373900925023171,-0.5777356558651112,-0.28571368610909076,1.0,1.0,123,1893.0,1.0,True,0.0
SNAI1,Lung,-0.33759052530896005,-0.48770049826734946,-0.17626902185748078,1.0,0.998,123,1957.0,1.0,True,0.006750000000000006
SOX9,Lung,-0.5328524391966454,-0.6559628821237482,-0.41602280573146144,1.0,1.0,123,1510.0,1.0,True,0.0
PAX8,Lung,0.1062583462375154,-0.05075548070787406,0.29740329044305835,0.114,0.538,123,2519.0,1.0,False,0.5279999999999999
FOXA2,Lung,-0.6162556043030276,-0.7235612535167371,-0.4970452371511933,1.0,1.0,123,1607.0,1.0,True,0.0
SMARCA4,Lung,-0.46031441531729955,-0.6039065430255748,-0.3229856737779706,1.0,1.0,123,1935.0,1.0,True,0.0
PPAT,Lung,-0.09213646480202964,-0.25580628502234465,0.08710316703313326,0.8535,0.477,123,3108.0,1.0,False,0.5793230769230769
FOXA1,Lung,-0.4500982406840337,-0.5785007963515123,-0.2931826013973988,1.0,1.0,123,2178.0,1.0,True,0.0
PPARG,Lung,-0.14467594552475824,-0.30358857642195436,0.043857604566861275,0.9465,0.695,123,2386.0,1.0,False,0.37132584269662927
BTBD3,Lung,-0.171583614513846,-0.3445663248624713,0.010364182877519612,0.965,0.7855,123,2495.0,1.0,False,0.29139622641509433
BTG1,Lung,-0.24080643820277944,-0.3952353121514476,-0.06418970798212942,0.9935,0.946,123,1754.0,1.0,False,0.09969230769230779
KRAS,Lung,-0.3103496703080081,-0.4675439605021119,-0.15632469502387142,1.0,0.995,123,2253.0,1.0,True,0.014594594594594607
DOCK2,Lung,-0.12079169325806846,-0.2918080305889177,0.060769803749510354,0.894,0.603,123,2509.0,1.0,False,0.46604347826086956
MDM2,Lung,-0.42715269488577895,-0.5692528899925171,-0.27752908710190227,1.0,1.0,123,2192.0,1.0,True,0.0
SP110,Lung,-0.21318080205596446,-0.38677587154094567,-0.05100053885880934,0.994,0.906,123,2346.0,1.0,False,0.15463636363636368
DOCK10,Lung,-0.35746930704942614,-0.5173854262002799,-0.21437625819866235,1.0,0.9995,123,2204.0,1.0,True,0.0022040816326528182
TNS3,Lung,-0.48375739179967536,-0.6119518205584071,-0.33186804886130705,1.0,1.0,123,1960.0,1.0,True,0.0
RAC1,Lung,-0.17433617170379634,-0.3415187291846697,0.006405533701758115,0.971,0.8045,123,2457.0,1.0,False,0.27069230769230773
MYC,Lung,-0.6218617288774912,-0.7272115429133157,-0.4974029709590168,1.0,1.0,123,1371.0,1.0,True,0.0
PIM1,Lung,-0.2218565356583657,-0.38853793343471305,-0.06224302009789895,0.9975,0.925,123,2073.0,1.0,False,0.13132799999999992
TFAP2A,Lung,-0.14268995842044432,-0.31927418184395956,0.040405121577580694,0.945,0.684,123,2232.0,1.0,False,0.3791999999999999
IRF4,Lung,0.09155949841592359,-0.07067952999777183,0.27560618868139297,0.142,0.484,123,2099.0,1.0,False,0.5774922279792747
YAP1,Lung,-0.2848463667538065,-0.4362381336625072,-0.11942325758082828,0.9985,0.984,123,2186.0,1.0,True,0.03883146067415734
BCAR3,Lung,-0.31344494628046093,-0.47164529384351545,-0.15049411975842958,1.0,0.995,123,2106.0,1.0,True,0.014594594594594607
