gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
ADAMTS1,Uterus,0.06647778758389156,-0.2720806621420677,0.38886511665644985,0.3355,0.591,34,1660.0,1.0,False,0.45168224299065424
DYRK1A,Uterus,-0.4363009794031669,-0.6806760126666742,-0.13063338681783504,0.992,0.978,34,1732.0,1.0,False,0.14850000000000013
ZBTB7B,Uterus,-0.19301686351210012,-0.47078421286640765,0.14828317824354387,0.8735,0.7735,34,2191.0,1.0,False,0.4498434782608696
SQSTM1,Uterus,-0.27941048205707064,-0.5701376382771413,0.03510423647681571,0.947,0.879,34,1881.0,1.0,False,0.3733714285714286
TIPARP,Uterus,-0.3029373468233467,-0.5750835439604884,0.030108302647171348,0.9545,0.899,34,1901.0,1.0,False,0.3356307692307692
RBM47,Uterus,-0.12148849154010338,-0.4368661489275494,0.21523533912148762,0.7665,0.6465,34,1918.0,1.0,False,0.45168224299065424
H2AZ1,Uterus,0.06716705761560149,-0.24064506033035998,0.4103858970500882,0.3455,0.5935,34,1643.0,1.0,False,0.45168224299065424
ANAPC10,Uterus,-0.014608071531358041,-0.36380765203594695,0.2923001454263261,0.531,0.566,34,1988.0,1.0,False,0.45168224299065424
GPX8,Uterus,-0.1221999742767767,-0.4372494008923318,0.18600123754820075,0.765,0.644,34,1837.0,1.0,False,0.45168224299065424
CITED2,Uterus,-0.021020592024398183,-0.37961847427649276,0.30379049609173814,0.5435,0.5735,34,2235.0,1.0,False,0.45168224299065424
KCNK5,Uterus,-0.07549990986553798,-0.4176928250711787,0.2316694969955977,0.6785,0.598,34,2381.0,1.0,False,0.45168224299065424
PSIP1,Uterus,0.047699184604800604,-0.29065769367430083,0.356085311273038,0.3815,0.575,34,2608.0,1.0,False,0.45168224299065424
PCBD1,Uterus,-0.15531370920542356,-0.45299883217199266,0.16332316753320275,0.8335,0.702,34,1989.0,1.0,False,0.45168224299065424
ILK,Uterus,-0.052064861153096303,-0.3970193664602056,0.28011643187336377,0.6125,0.589,34,1971.0,1.0,False,0.45168224299065424
B2M,Uterus,-0.18843665169158755,-0.5022070013356297,0.1220814053538053,0.8795,0.7475,34,2140.0,1.0,False,0.45168224299065424
NAV2,Uterus,0.0408638282058873,-0.28369521700803824,0.37748771014971183,0.3995,0.5535,34,2064.0,1.0,False,0.45168224299065424
CRK,Uterus,-0.125166544003996,-0.4297611271614605,0.21477703038473184,0.757,0.6535,34,2044.0,1.0,False,0.45168224299065424
AXL,Uterus,-0.263520748899621,-0.5873813396799603,0.041305279608005785,0.932,0.8425,34,2259.0,1.0,False,0.4050000000000001
SPINT2,Uterus,-0.3966797064605744,-0.6477688418273024,-0.08918681983057203,0.9905,0.9645,34,1611.0,1.0,False,0.1783255813953487
CTNNB1,Uterus,-0.21244115279842948,-0.5096931744316264,0.13628792135988466,0.8935,0.7835,34,1922.0,1.0,False,0.4498434782608696
FADD,Uterus,-0.12126909609073597,-0.4361619220301902,0.21710282836132788,0.763,0.6475,34,1983.0,1.0,False,0.45168224299065424
IRF2BP2,Uterus,-0.1126157036509329,-0.40911389763239003,0.22021455543348734,0.739,0.6385,34,2114.0,1.0,False,0.45168224299065424
ARF4,Uterus,-0.1391616240356226,-0.476354377875365,0.17588718510187484,0.79,0.6745,34,1900.0,1.01,False,0.45168224299065424
ZNF608,Uterus,-0.11463835210232523,-0.40867897464478814,0.24168964824290073,0.743,0.6415,34,1864.0,1.0,False,0.45168224299065424
IRS1,Uterus,0.1145944485166085,-0.19745074025932197,0.4565620962928487,0.248,0.642,34,2130.0,1.0,False,0.45168224299065424
ZEB2,Uterus,-0.3990982022558256,-0.6699658317931065,-0.10936022599718798,0.992,0.968,34,1981.0,1.0,False,0.17723076923076939
HIC2,Uterus,-0.6024719292038474,-0.7974402073308962,-0.35748073638943034,1.0,0.9985,34,1647.0,1.0,True,0.024923076923076024
GABARAP,Uterus,-0.19053943429107204,-0.4921978471146824,0.13505502817710147,0.86,0.749,34,2102.0,1.0,False,0.45168224299065424
CDH2,Uterus,-0.2639176965025831,-0.5488928075538775,0.05644704005728762,0.939,0.8405,34,2094.0,1.0,False,0.4050000000000001
PPM1D,Uterus,-0.31143560828914835,-0.5948898751217166,0.010611231462360315,0.958,0.905,34,1767.0,1.0,False,0.3257142857142856
JUNB,Uterus,-0.2523390108455007,-0.5437365631530839,0.08797730496202161,0.9235,0.843,34,2446.0,1.0,False,0.4050000000000001
BCL2L1,Uterus,-0.45176821162694325,-0.693252586588621,-0.17419234454059435,0.997,0.988,34,1660.0,1.0,False,0.09969230769230779
PIK3CD,Uterus,-0.11272635118918514,-0.4551218956259089,0.21302180940880455,0.751,0.6555,34,2075.0,1.0,False,0.45168224299065424
BCL2,Uterus,-0.13990217784919468,-0.46468051669568067,0.20705161106343195,0.777,0.686,34,1918.0,1.0,False,0.45168224299065424
ZNF217,Uterus,-0.5507292633784587,-0.7575078838570308,-0.2971267304343863,1.0,0.999,34,1688.0,1.0,True,0.018000000000000016
CEBPB,Uterus,-0.23452091058689972,-0.5475275148027112,0.08836360794096443,0.9165,0.8375,34,1950.0,1.0,False,0.4050000000000001
PPP1CA,Uterus,0.024114773672426537,-0.32018305472608866,0.3304479824717461,0.4395,0.5575,34,2032.0,1.0,False,0.45168224299065424
ZNF596,Uterus,-0.20471003776797855,-0.5113815102557995,0.1146226985054628,0.8905,0.773,34,1774.0,1.0,False,0.4498434782608696
RELA,Uterus,-0.17471516687759933,-0.5037039952454945,0.14251192978325333,0.8455,0.723,34,1973.0,1.0,False,0.45168224299065424
RAPH1,Uterus,-0.01299310441461854,-0.3201460769248474,0.32584783516897176,0.5355,0.572,34,2244.0,1.0,False,0.45168224299065424
DENND4A,Uterus,0.024694099680616866,-0.30901141717203995,0.35531854330975543,0.4455,0.5685,34,2228.0,1.0,False,0.45168224299065424
CCNE2,Uterus,-0.6546512905830673,-0.8283046303472241,-0.43650230895146264,1.0,1.0,34,1259.0,1.0,True,0.0
FOSL1,Uterus,-0.20004739011303374,-0.5065881555675846,0.12375297664720453,0.877,0.7695,34,1808.0,1.0,False,0.4498434782608696
DMRTA1,Uterus,-0.18181245120921155,-0.5017446789030242,0.14639665878289443,0.854,0.7495,34,1885.0,1.0,False,0.45168224299065424
B3GNT5,Uterus,-0.3728167099340804,-0.6462374720830528,-0.07619074726868286,0.9885,0.9545,34,1622.0,1.0,False,0.20736000000000018
RPS6KA3,Uterus,-0.39900604785731847,-0.6778282628287764,-0.11372575796598094,0.9915,0.9655,34,1856.0,1.0,False,0.1774285714285713
TGIF1,Uterus,-0.10836792825525396,-0.4275605831046445,0.2046594297846911,0.734,0.641,34,2154.0,1.0,False,0.45168224299065424
JUN,Uterus,-0.2626910039505427,-0.5499248860466244,0.05709200424568239,0.939,0.8595,34,2154.0,1.0,False,0.4050000000000001
BET1L,Uterus,-0.03870190593855938,-0.35997282872206166,0.2977782882619846,0.5905,0.5545,34,2156.0,1.0,False,0.45168224299065424
GLIPR1L2,Uterus,-0.04027913503432043,-0.3503242340919606,0.3109233071840132,0.5935,0.5695,34,2098.0,1.0,False,0.45168224299065424
FAM83H,Uterus,-0.2631631986243168,-0.5499651430366492,0.08346087665305735,0.933,0.857,34,2186.0,1.0,False,0.4050000000000001
SOX2,Uterus,-0.2998197054468621,-0.5918731405395694,0.015337153997021957,0.9615,0.8945,34,2048.0,1.0,False,0.34527272727272734
COPG1,Uterus,-0.14802109081441808,-0.4555689160609784,0.18932991518920783,0.815,0.689,34,1867.0,1.0,False,0.45168224299065424
EXT1,Uterus,-0.29429783788427033,-0.5764318780238729,0.017887505859627062,0.9585,0.888,34,1901.0,1.0,False,0.35576470588235287
SKA2,Uterus,0.02049006324733471,-0.26565504624564107,0.39804322035854867,0.454,0.531,34,2376.0,1.0,False,0.469
ACTG1,Uterus,-0.08726214959276907,-0.4282081041909503,0.22342262314390626,0.696,0.619,34,1881.0,1.0,False,0.45168224299065424
EFNA5,Uterus,-0.40132445565492847,-0.6562382949351979,-0.09324886373838259,0.9915,0.9685,34,1675.0,1.0,False,0.17723076923076939
SOCS3,Uterus,-0.3191641640157997,-0.5959871452037586,0.0056574508605451435,0.9705,0.9195,34,2066.0,1.0,False,0.2850491803278689
IFNE,Uterus,-0.17975267517110383,-0.49043102917373466,0.13556714201205278,0.8605,0.7265,34,2355.0,1.0,False,0.45168224299065424
MAFF,Uterus,-0.22787959906187868,-0.5372766247252494,0.10373624766100309,0.9145,0.8255,34,1728.0,1.0,False,0.41879999999999995
ZFP36L1,Uterus,-0.42441014067958116,-0.6746173202912296,-0.13707523390261156,0.9945,0.9745,34,2037.0,1.0,False,0.16199999999999978
IRS2,Uterus,-0.2596383813033415,-0.5761389738971512,0.05555081028761388,0.9265,0.844,34,2066.0,1.0,False,0.4050000000000001
RXRA,Uterus,-0.627110302367002,-0.8040169315519881,-0.39388875372878823,1.0,0.9995,34,1626.0,1.0,True,0.013499999999998513
UBE2H,Uterus,-0.047539043040337875,-0.3513075636914453,0.29770863635952827,0.599,0.5665,34,2237.0,1.0,False,0.45168224299065424
RHD,Uterus,-0.20470564093410645,-0.5074261961524253,0.11053488971210657,0.8935,0.772,34,1775.0,1.0,False,0.4498434782608696
TEAD1,Uterus,-0.30730462891042787,-0.5816189510980427,0.016461312423030172,0.965,0.908,34,1589.0,1.0,False,0.32051612903225796
MITF,Uterus,-0.07011081707953282,-0.3959122880688026,0.2728249464784118,0.6625,0.598,34,2114.0,1.0,False,0.45168224299065424
PTMA,Uterus,-0.16055352527407543,-0.47676043235798543,0.16291777928775164,0.82,0.708,34,1705.0,1.0,False,0.45168224299065424
LIN28B,Uterus,-0.06202079522576745,-0.3911182436617953,0.24915818261692335,0.6525,0.5725,34,2103.0,1.0,False,0.45168224299065424
ARL4C,Uterus,-0.39649933839318907,-0.6575003387478386,-0.0877484225446703,0.9895,0.9655,34,1737.0,1.0,False,0.1774285714285713
TUBB,Uterus,-0.330641330069834,-0.6068595566152917,-0.0246086628245481,0.978,0.9295,34,2122.0,1.0,False,0.26905263157894715
SRC,Uterus,0.12751341382104175,-0.19989326372758165,0.45627047566840906,0.226,0.6565,34,2078.0,1.0,False,0.45168224299065424
LPAR1,Uterus,-0.17335312207547707,-0.4859127927244234,0.15953792876772477,0.8435,0.7195,34,2627.0,1.0,False,0.45168224299065424
KLHL9,Uterus,-0.2167155854424485,-0.520592814197987,0.11391535420925991,0.898,0.8015,34,1952.0,1.0,False,0.448875
LDB1,Uterus,-0.2810136697464214,-0.5869544456879243,0.02313663101563157,0.954,0.881,34,1878.0,1.0,False,0.3725217391304348
TSPAN4,Uterus,0.12960644054338222,-0.24170561809318075,0.44525811652562286,0.236,0.672,34,1708.0,1.0,False,0.45168224299065424
ASCL5,Uterus,-0.27807192421068616,-0.5864829325974787,0.04312041659824595,0.9385,0.857,34,1852.0,1.0,False,0.4050000000000001
ITGB3,Uterus,-0.39888096722660354,-0.6863739112405596,-0.13147175714792025,0.995,0.9685,34,1783.0,1.0,False,0.17723076923076939
RPL17,Uterus,0.021326226584279184,-0.3133847846552475,0.3386717564897048,0.4445,0.5645,34,2203.0,1.0,False,0.45168224299065424
H2BC14,Uterus,-0.333311566184175,-0.6131818881994464,-0.024267853201839218,0.9795,0.922,34,1664.0,1.0,False,0.2826
H2BC8,Uterus,-0.5353440597141063,-0.7492182171033719,-0.29196351429853284,0.9995,0.999,34,1547.0,1.0,True,0.018000000000000016
H3C8,Uterus,-0.2632607615874244,-0.5350722667722476,0.07399574427447697,0.935,0.8445,34,2193.0,1.0,False,0.4050000000000001
H4C13,Uterus,-0.24196880664632447,-0.5344226821067637,0.05991623573223892,0.932,0.81,34,1996.0,1.0,False,0.441290322580645
HNF1B,Uterus,-0.685192838856178,-0.8407621176764595,-0.48282274126609903,1.0,1.0,34,1214.0,1.0,True,0.0
H3C7,Uterus,-0.3517803128593443,-0.6233309066954229,-0.026134999120539015,0.9755,0.9325,34,1685.0,1.0,False,0.26905263157894715
H2BC10,Uterus,-0.44035897624588327,-0.6882700630784,-0.16773426612331854,0.997,0.983,34,1737.0,1.0,False,0.11845161290322591
H3C3,Uterus,-0.4702070011366294,-0.7003294997507039,-0.16437954889852696,0.9985,0.984,34,1761.0,1.0,False,0.1152000000000001
