gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
AXL,Soft Tissue,-0.3356767508122138,-0.6037664590733742,-0.0542350549902928,0.9845,0.9475,45,1802.0,1.0,False,0.17152941176470604
SPINT2,Soft Tissue,-0.21934748754064295,-0.49299856901337025,0.06773810216395026,0.923,0.7985,45,2163.0,1.0,False,0.3752068965517241
CTNNB1,Soft Tissue,-0.15496188541079933,-0.4104740585379607,0.13286566485383555,0.8565,0.687,45,2009.0,1.0,False,0.47839436619718306
FADD,Soft Tissue,0.09594127358614402,-0.21444991217619463,0.38462704376160706,0.258,0.581,45,1963.0,1.0,False,0.5098846153846154
IRF2BP2,Soft Tissue,-0.05523862703775784,-0.3462100010951668,0.22356132032878384,0.649,0.526,45,2231.0,1.0,False,0.5098846153846154
ARF4,Soft Tissue,-0.3374569255364548,-0.5911919730721324,-0.07227348696903052,0.9865,0.9465,45,1936.0,1.0,False,0.17152941176470604
ZNF608,Soft Tissue,-0.26156943649682307,-0.5291177113685035,-0.0027984193243393296,0.9715,0.881,45,1738.0,1.0,False,0.27056842105263157
IRS1,Soft Tissue,-0.21332313102288045,-0.461232651703664,0.08576396918724472,0.9295,0.8085,45,1884.0,1.0,False,0.3628421052631579
ZEB2,Soft Tissue,-0.6052255372294114,-0.7768555266816954,-0.4193380642435336,1.0,1.0,45,1458.0,1.0,True,0.0
HIC2,Soft Tissue,0.24223389800343564,-0.02788097823020963,0.49156188007684243,0.048,0.8515,45,2014.0,1.0,False,0.31447058823529406
GABARAP,Soft Tissue,-0.17547314877862866,-0.4556857637044631,0.10673869664110835,0.8815,0.7385,45,1856.0,1.0,False,0.44128124999999996
CDH2,Soft Tissue,-0.37483091746995933,-0.6036748492785444,-0.11534776319542361,0.995,0.9745,45,2219.0,1.0,False,0.11948936170212777
PPM1D,Soft Tissue,-0.1400989345977995,-0.4068696197932767,0.15353988953803888,0.827,0.664,45,2212.0,1.0,False,0.49709589041095886
JUNB,Soft Tissue,-0.15740540461681482,-0.45745709938856005,0.12548970714461194,0.8495,0.7085,45,1760.0,1.0,False,0.4619562043795621
BCL2L1,Soft Tissue,-0.44930853418293004,-0.6791032232521061,-0.20235424286043213,0.9995,0.996,45,1515.0,1.0,True,0.030857142857142885
PIK3CD,Soft Tissue,-0.4675478273606358,-0.678831781824331,-0.21772709650485433,1.0,0.996,45,1834.0,1.0,True,0.030857142857142885
BCL2,Soft Tissue,-0.37943062757339174,-0.6107040617647914,-0.11762440290816517,0.9965,0.9745,45,1946.0,1.0,False,0.11948936170212777
ZNF217,Soft Tissue,-0.5704883532613032,-0.7566774653485617,-0.3521642760324162,1.0,1.0,45,1491.0,1.0,True,0.0
CEBPB,Soft Tissue,0.036573926374013466,-0.2411664701650842,0.33942694236738635,0.4065,0.5095,45,2152.0,1.0,False,0.5098846153846154
PPP1CA,Soft Tissue,0.07791625556850401,-0.2186502342926564,0.38743266060427395,0.3115,0.568,45,1820.0,1.0,False,0.5098846153846154
ZNF596,Soft Tissue,-0.1308016780756105,-0.4189436273589202,0.15588604775798043,0.8155,0.639,45,2248.0,1.0,False,0.5096470588235293
RELA,Soft Tissue,-0.34696751419892435,-0.5945693182382672,-0.08634443240878481,0.9895,0.9605,45,1911.0,1.0,False,0.15726315789473677
RAPH1,Soft Tissue,0.01810576739739167,-0.26048123346251595,0.295099632620373,0.449,0.495,45,2415.0,1.0,False,0.512112676056338
DENND4A,Soft Tissue,-0.08677134071843545,-0.3668945093591318,0.2107612872997926,0.7075,0.5695,45,2321.0,1.0,False,0.5098846153846154
CCNE2,Soft Tissue,-0.0491838758456358,-0.3444807834629869,0.22706091734298628,0.6385,0.5255,45,2401.0,1.0,False,0.5098846153846154
FOSL1,Soft Tissue,-0.5159172191085211,-0.7304411956107137,-0.29507131969832123,1.0,0.9985,45,1843.0,1.0,True,0.01799999999999935
DMRTA1,Soft Tissue,-0.15405859087838492,-0.42926998284980233,0.13882738281546736,0.8325,0.6885,45,2172.0,1.0,False,0.47839436619718306
B3GNT5,Soft Tissue,-0.1441611100291713,-0.41254380562876825,0.15645466576562805,0.8205,0.676,45,2293.0,1.0,False,0.48599999999999993
RPS6KA3,Soft Tissue,-0.23242827652477965,-0.5184651984368918,0.041716881468367495,0.9365,0.8185,45,1894.0,1.0,False,0.3469380530973451
TGIF1,Soft Tissue,-0.2290396057556474,-0.49676457801862467,0.07301368949050935,0.9445,0.8295,45,1758.0,1.0,False,0.34099999999999997
JUN,Soft Tissue,-0.5414768435611175,-0.7266438681709717,-0.3051539605296973,1.0,0.9995,45,1382.0,1.0,True,0.007714285714284865
BET1L,Soft Tissue,-0.044229042413613556,-0.35267553096805626,0.2376923894693701,0.6115,0.545,45,2158.0,1.0,False,0.5098846153846154
GLIPR1L2,Soft Tissue,-0.6010091892171695,-0.7845091302778,-0.3924445839066943,1.0,1.0,45,1157.0,1.01,True,0.0
