gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
GABARAP,Bone,-0.26603169009366073,-0.5693771899842166,0.03873872574561266,0.948,0.861,35,1767.0,1.0,False,0.31940425531914896
CDH2,Bone,-0.5708726797616083,-0.7629698570559431,-0.31923408562104255,1.0,0.9975,35,1663.0,1.0,True,0.03857142857142775
PPM1D,Bone,-0.47319605903302175,-0.7213129247018708,-0.2019387368462761,0.9975,0.9905,35,1777.0,1.0,False,0.09000000000000008
JUNB,Bone,-0.2339653237871663,-0.5211829299933637,0.08695601932201003,0.9185,0.8245,35,2327.0,1.0,False,0.3576226415094339
BCL2L1,Bone,-0.32596871330674493,-0.6108491025172191,-0.03033762315169547,0.975,0.9165,35,1661.0,1.0,False,0.27818181818181803
PIK3CD,Bone,-0.08788540488684515,-0.409027183065078,0.23882264670334186,0.698,0.5995,35,2016.0,1.0,False,0.45339622641509425
BCL2,Bone,-0.31532619316235844,-0.5885774134971167,0.0007673398529111086,0.973,0.915,35,1749.0,1.0,False,0.27818181818181803
ZNF217,Bone,-0.05315076502361249,-0.36861879558629035,0.27068741610838987,0.625,0.567,35,1992.0,1.0,False,0.45339622641509425
CEBPB,Bone,-0.27490810550042233,-0.5819663183018196,0.02015159396157018,0.9515,0.8755,35,2209.0,1.0,False,0.31940425531914896
PPP1CA,Bone,-0.37674156598665454,-0.6507322304689325,-0.102728077963615,0.989,0.9625,35,2026.0,1.0,False,0.1883720930232557
ZNF596,Bone,-0.29578336332323696,-0.5738128288336299,0.026891831209084893,0.9635,0.893,35,2039.0,1.0,False,0.29630769230769227
RELA,Bone,-0.3753333238258899,-0.6401891523535563,-0.08497240609468304,0.9875,0.9585,35,1786.0,1.0,False,0.1948695652173912
RAPH1,Bone,0.25980214688480985,-0.04141581298220748,0.5721791640670495,0.0505,0.8525,35,1920.0,1.0,False,0.3250693069306931
DENND4A,Bone,-0.296524369389195,-0.5750898094285632,0.00998191606199672,0.9595,0.907,35,2216.0,1.0,False,0.29113043478260864
CCNE2,Bone,-0.24417617480323567,-0.5390817770601526,0.06486122036653641,0.9325,0.85,35,2290.0,1.0,False,0.3250693069306931
FOSL1,Bone,-0.6627860153787555,-0.8275239947128588,-0.44852415320083644,1.0,1.0,35,1281.0,1.0,True,0.0
DMRTA1,Bone,-0.2548492375175879,-0.5485325434686037,0.04860374342461604,0.941,0.848,35,2083.0,1.0,False,0.3250693069306931
